platform,followers_count,following_count,posts_count,account_age_days,has_profile_pic,bio_length,verified,engagement_rate,avg_posts_per_day,follower_following_ratio,is_fraud
Instagram,4609820,3882,9580,4884,1,158,0,0.1139,1.962,1187.18,0
Instagram,1264184,1064,2197,1569,1,282,0,0.0892,1.4,1187.03,0
Instagram,1894604,390,3911,1929,0,88,0,0.2983,2.027,4845.53,1
Instagram,4715750,3092,5235,2974,1,175,0,0.2203,1.76,1524.65,0
Instagram,947322,2401,4799,4987,1,291,0,0.1172,0.962,394.39,0
Instagram,4914132,1602,8707,3274,1,158,0,0.2489,2.659,3065.58,0
Instagram,3131653,4271,5360,544,1,248,0,0.1474,9.853,733.06,0
Instagram,3786011,2757,8221,1621,0,121,0,0.262,5.072,1372.74,1
Instagram,3119784,2399,325,113,1,236,0,0.0806,2.876,1299.91,0
Instagram,711993,3563,3766,3772,1,124,0,0.0679,0.998,199.77,0
Instagram,2237350,3037,4111,4923,1,278,0,0.0749,0.835,736.45,0
Instagram,4225439,1217,8302,2157,1,91,0,0.162,3.849,3469.16,0
Instagram,2621208,3863,7015,1631,0,104,0,0.0881,4.301,678.37,1
Instagram,3151528,554,6856,4647,1,41,0,0.045,1.475,5678.43,0
Instagram,2438114,3091,106,1252,1,128,0,0.2984,0.085,788.52,0
Instagram,4230257,3673,2426,4359,1,52,0,0.2702,0.557,1151.4,0
Instagram,1998223,2249,4378,1872,1,167,0,0.1909,2.339,888.1,0
Instagram,4806596,2377,4364,2321,1,89,0,0.2676,1.88,2021.28,0
Instagram,4706847,3783,2531,1619,1,246,0,0.2807,1.563,1243.88,0
Instagram,3573308,2637,6810,2926,1,173,0,0.2032,2.327,1354.55,0
Instagram,1490067,3941,5316,4518,1,86,0,0.1561,1.177,378,0
Instagram,3102691,2484,5362,38,0,149,0,0.2647,141.105,1248.57,1
Instagram,869496,3140,4693,4738,1,248,0,0.1708,0.991,276.82,0
Instagram,641643,3517,8990,744,1,114,0,0.0389,12.083,182.39,0
Instagram,3651411,106,5268,1957,0,179,0,0.1107,2.692,34125.34,1
Instagram,1467180,3868,2011,139,0,119,0,0.1343,14.468,379.21,1
Instagram,1534277,2718,425,4959,1,27,0,0.2807,0.086,564.28,0
Instagram,2297955,3346,3044,295,1,116,0,0.1981,10.319,686.57,0
Instagram,4226455,466,6229,3253,1,190,0,0.2627,1.915,9050.22,0
Instagram,4197129,4378,1239,984,1,144,0,0.2275,1.259,958.47,0
Instagram,2587601,2997,6566,1379,1,261,0,0.0936,4.761,863.11,0
Instagram,4109120,4098,3391,1604,1,141,0,0.2159,2.114,1002.47,0
Instagram,3398166,3894,4213,2253,1,113,0,0.0594,1.87,872.44,0
Instagram,2509957,1041,3997,3861,1,272,0,0.123,1.035,2408.79,0
Instagram,1806260,217,3006,3285,1,37,0,0.242,0.915,8285.6,0
Instagram,3989334,1947,7025,1088,1,196,0,0.184,6.457,2047.91,0
Instagram,26666,1156,3039,1987,1,12,0,0.2478,1.529,23.05,0
Instagram,4142937,4309,6558,4974,1,111,0,0.0772,1.318,961.24,0
Instagram,4940409,2574,8790,3177,1,136,0,0.2252,2.767,1918.61,0
Instagram,1234265,452,1184,2549,0,171,0,0.0615,0.464,2724.65,1
Instagram,3838237,4794,2584,3683,1,126,0,0.164,0.702,800.47,0
Instagram,4401257,842,8102,2600,1,18,0,0.1306,3.116,5220.95,0
Instagram,1038268,1471,7116,2957,1,207,0,0.1674,2.406,705.35,0
Instagram,352415,3526,4383,3917,1,157,0,0.0415,1.119,99.92,0
Instagram,2384825,1169,3936,917,1,159,0,0.109,4.292,2038.31,0
Instagram,4109454,396,1699,774,1,239,0,0.2004,2.195,10351.27,0
Instagram,361359,2051,4507,3544,0,78,0,0.168,1.272,176.1,1
Instagram,4250217,2563,135,2960,1,196,0,0.1651,0.046,1657.65,0
Instagram,3318893,1728,2025,2709,0,119,0,0.1537,0.748,1919.54,1
Instagram,1917627,4785,3535,205,1,247,0,0.2832,17.244,400.67,0
Instagram,2592856,4060,4854,595,1,138,0,0.2804,8.158,638.48,0
Instagram,1551949,3419,5367,3247,1,225,0,0.1087,1.653,453.79,0
Instagram,777685,699,2890,4387,1,82,0,0.1062,0.659,1110.98,0
Instagram,713390,1179,2757,4656,0,25,1,0.1669,0.592,604.57,1
Instagram,278545,4998,3773,1424,1,127,0,0.0296,2.65,55.72,0
Instagram,3280981,962,8572,1250,1,222,0,0.0916,6.858,3407.04,0
Instagram,831307,4889,6652,977,1,43,0,0.07,6.809,170,0
Instagram,1846407,4600,1528,614,1,83,0,0.0678,2.489,401.31,0
Instagram,1879312,3506,4571,2892,0,24,0,0.1919,1.581,535.87,1
Instagram,3643377,3927,5049,1650,1,219,0,0.1159,3.06,927.54,0
Instagram,1323223,4852,848,3385,1,292,0,0.0522,0.251,272.66,0
Instagram,1722249,2494,4127,2379,1,203,0,0.2664,1.735,690.28,0
Instagram,2699184,1864,7351,3221,1,192,0,0.2624,2.282,1447.28,0
Instagram,3030536,3449,5866,3237,1,1,0,0.2589,1.812,878.42,0
Instagram,3980103,3241,5869,2606,1,201,1,0.1178,2.252,1227.67,0
Instagram,700083,2607,2121,561,0,31,0,0.018,3.781,268.44,1
Instagram,3901453,3993,4681,1261,1,88,0,0.0329,3.712,976.83,0
Instagram,134495,2201,472,2023,1,201,0,0.0835,0.233,61.08,0
Instagram,4597905,2645,1787,1727,1,177,0,0.0668,1.035,1737.68,0
Instagram,1845750,666,113,3400,1,192,0,0.2623,0.033,2767.24,0
Instagram,2667031,3822,9528,1575,1,159,1,0.2959,6.05,697.63,0
Instagram,3820721,3350,6473,3195,1,292,0,0.2452,2.026,1140.17,0
Instagram,4909001,3921,8530,1467,1,203,1,0.2192,5.815,1251.66,0
Instagram,4087188,1806,2285,400,1,240,0,0.177,5.712,2261.86,0
Instagram,871585,4373,1196,4534,1,114,0,0.2312,0.264,199.26,0
Instagram,1783661,1772,78,646,1,209,0,0.2842,0.121,1006.01,0
Instagram,1742216,4482,4559,4196,1,221,0,0.1808,1.087,388.63,0
Instagram,1035458,3295,6017,4044,1,181,0,0.0472,1.488,314.16,0
Instagram,1461362,1595,2652,4209,1,258,0,0.05,0.63,915.64,0
Instagram,2575656,3573,4318,2286,1,39,0,0.1756,1.889,720.66,0
Instagram,496490,2450,5385,4384,1,59,0,0.1007,1.228,202.57,0
Instagram,1471976,4594,9448,3340,1,10,0,0.2732,2.829,320.34,0
Instagram,1452187,4827,7054,961,1,119,0,0.1839,7.34,300.78,0
Instagram,2873574,3110,827,2359,1,41,0,0.2033,0.351,923.68,0
Instagram,2742505,3254,4923,423,1,189,0,0.0027,11.638,842.55,1
Instagram,2269459,1050,3385,2495,1,122,0,0.1502,1.357,2159.33,0
Instagram,1703870,3137,6056,3307,1,188,0,0.1299,1.831,542.98,0
Instagram,295649,2283,1965,1959,1,251,0,0.2121,1.003,129.44,0
Instagram,1557059,3639,2427,655,1,91,0,0.1154,3.705,427.76,0
Instagram,597954,2124,2841,4687,1,212,0,0.293,0.606,281.39,0
Instagram,3757504,1687,8805,2909,1,201,0,0.2014,3.027,2226.01,0
Instagram,116891,3104,8754,3196,1,267,0,0.1983,2.739,37.65,0
Instagram,169984,1008,6563,3452,1,154,0,0.2759,1.901,168.47,0
Instagram,3922800,2294,5840,2139,1,194,0,0.2986,2.73,1709.28,0
Instagram,1135320,1599,7810,1195,1,27,0,0.0601,6.536,709.58,0
Instagram,237118,1171,6064,2811,1,193,0,0.2433,2.157,202.32,0
Instagram,3639738,2530,7144,1921,1,222,0,0.0495,3.719,1438.06,0
Instagram,4149337,3865,4352,3212,1,106,0,0.1377,1.355,1073.29,0
Instagram,1604293,4658,184,1669,0,148,0,0.031,0.11,344.34,1
Instagram,851211,704,5809,811,1,134,0,0.1874,7.163,1207.39,0
Instagram,4772995,4422,4065,4722,1,94,0,0.1411,0.861,1079.13,0
Instagram,705406,4873,7181,2086,1,269,0,0.189,3.442,144.73,0
Instagram,1638896,3808,8437,2353,1,125,0,0.2037,3.586,430.27,0
Instagram,4231037,3693,7504,2304,0,11,0,0.1862,3.257,1145.38,1
Instagram,3259869,1981,7426,2263,1,293,0,0.0889,3.281,1644.74,0
Instagram,1459460,1513,9057,2668,1,294,0,0.2513,3.395,963.98,0
Instagram,324984,3259,2087,3317,1,3,0,0.166,0.629,99.69,0
Instagram,1802516,4228,600,2510,1,167,0,0.1475,0.239,426.23,0
Instagram,3821665,3252,7804,2646,0,7,0,0.2961,2.949,1174.81,1
Instagram,2382915,1878,5537,385,1,123,0,0.0858,14.382,1268.18,0
Instagram,797633,1681,3033,4517,1,184,0,0.1589,0.671,474.22,0
Instagram,464360,1092,2056,4704,1,34,0,0.205,0.437,424.85,0
Instagram,3714805,1738,8724,3376,1,72,0,0.0384,2.584,2136.17,0
Instagram,557292,3861,5084,3552,1,12,0,0.1069,1.431,144.3,0
Instagram,3127690,2152,2042,2497,1,38,0,0.2407,0.818,1452.71,0
Instagram,768273,1158,7960,193,1,83,0,0.0718,41.244,662.88,0
Instagram,4303727,263,357,3664,1,20,0,0.1485,0.097,16302,0
Instagram,4098585,4112,377,4763,1,252,0,0.1896,0.079,996.5,0
Instagram,4753342,3552,4488,3693,0,257,0,0.2017,1.215,1337.84,1
Instagram,1172354,2785,4797,3284,1,299,0,0.2188,1.461,420.8,0
Instagram,1643959,4647,3307,3411,0,29,1,0.2599,0.97,353.69,1
Instagram,1999167,3343,2596,2094,1,127,0,0.1185,1.24,597.84,0
Instagram,919184,4194,783,4295,1,39,0,0.2123,0.182,219.11,0
Instagram,1855847,3289,5924,4014,0,96,0,0.2199,1.476,564.09,1
Instagram,2929785,4318,2379,3917,0,223,0,0.0908,0.607,678.35,1
Instagram,4636490,2891,7831,369,1,91,0,0.2905,21.222,1603.21,0
Instagram,511212,275,9174,4851,1,279,0,0.2597,1.891,1852.22,0
Instagram,2570775,2350,9234,3811,1,169,0,0.0877,2.423,1093.48,0
Instagram,3411184,3158,5267,3620,1,283,0,0.2028,1.455,1079.83,0
Instagram,2426327,3369,7638,1963,1,221,0,0.2156,3.891,719.98,0
Instagram,3200500,1014,2538,1675,1,116,0,0.13,1.515,3153.2,0
Instagram,2279092,2104,861,4258,1,247,0,0.2593,0.202,1082.7,0
Instagram,1317671,4727,1876,2717,1,88,0,0.2074,0.69,278.7,0
Instagram,3638017,3281,3526,4948,0,77,0,0.1978,0.713,1108.48,1
Instagram,2367943,4532,9877,2156,1,73,0,0.067,4.581,522.38,0
Instagram,1440401,219,1622,4471,1,13,0,0.1229,0.363,6547.28,0
Instagram,1898967,897,5518,4734,1,44,0,0.1307,1.166,2114.66,0
Instagram,739624,163,2657,668,1,37,0,0.2204,3.978,4509.9,0
Instagram,4071545,3603,1932,1254,1,244,0,0.1859,1.541,1129.73,0
Instagram,325487,424,8699,3735,0,61,0,0.0267,2.329,765.85,1
Instagram,1816810,3434,3478,3940,0,95,0,0.093,0.883,528.91,1
Instagram,2091063,1294,2656,4275,1,251,0,0.1424,0.621,1614.72,0
Instagram,3630673,3158,9313,1579,1,60,0,0.2213,5.898,1149.31,0
Instagram,3681940,778,289,4175,1,268,0,0.2233,0.069,4726.5,0
Instagram,872884,992,7011,1535,1,118,0,0.1477,4.567,879.04,0
Instagram,4637420,3212,5858,4460,1,86,0,0.036,1.313,1443.33,0
Instagram,619746,4684,7323,1405,1,82,0,0.0886,5.212,132.28,0
Instagram,4072300,3536,2829,697,0,79,0,0.0772,4.059,1151.34,1
Instagram,4112782,2797,5962,2404,1,227,0,0.2345,2.48,1469.9,0
Instagram,4314416,2220,4812,4120,1,110,0,0.0548,1.168,1942.56,0
Instagram,1032549,1048,7264,1045,1,70,0,0.14,6.951,984.32,0
Instagram,3820938,3942,9592,365,1,24,0,0.2015,26.279,969.04,0
Instagram,2976080,551,8758,4791,1,278,0,0.2895,1.828,5391.45,0
Instagram,2331398,368,1473,110,0,201,0,0.2998,13.391,6318.15,1
Instagram,4401963,859,1987,2164,1,224,0,0.2859,0.918,5118.56,0
Instagram,2012805,4532,7673,1829,1,266,0,0.2158,4.195,444.03,0
Instagram,4477360,2554,3260,287,1,282,0,0.2242,11.359,1752.39,0
Instagram,2806334,4591,7490,214,1,116,0,0.228,35,611.14,0
Instagram,1850974,1841,6739,152,1,66,0,0.2589,44.336,1004.87,0
Instagram,2886619,1482,3251,4730,1,46,0,0.2856,0.687,1946.47,0
Instagram,3350498,1446,5905,3544,1,240,0,0.1343,1.666,2315.48,0
Instagram,1614149,339,5300,1424,1,177,0,0.1255,3.722,4747.5,0
Instagram,1141502,4364,5054,2382,1,7,1,0.1387,2.122,261.51,0
Instagram,1230846,4248,1716,3249,1,182,0,0.1983,0.528,289.68,0
Instagram,113986,4018,9204,1338,1,76,0,0.2329,6.879,28.36,0
Instagram,4210633,4732,1310,3974,1,66,0,0.2613,0.33,889.63,0
Instagram,3249529,1398,617,1971,1,147,0,0.1374,0.313,2322.75,0
Instagram,3512355,4195,4257,520,1,172,0,0.1096,8.187,837.07,0
Instagram,4280478,729,6099,1084,1,34,0,0.295,5.626,5863.67,0
Instagram,1912543,3245,468,731,1,76,0,0.0703,0.64,589.2,0
Instagram,2433401,4586,5905,2964,1,279,0,0.0674,1.992,530.5,0
Instagram,2189113,2141,1139,4725,1,184,0,0.2149,0.241,1021.99,0
Instagram,2982252,1110,9628,1164,1,54,0,0.0547,8.271,2684.3,0
Instagram,2819232,682,8728,109,0,93,0,0.1204,80.073,4127.72,1
Instagram,994028,526,951,865,1,143,0,0.0884,1.099,1886.2,0
Instagram,447294,2542,8012,681,1,246,0,0.0514,11.765,175.89,0
Instagram,2473238,3680,3006,446,1,199,0,0.1743,6.74,671.89,0
Instagram,4432077,791,6075,3710,1,235,0,0.1127,1.637,5596.06,0
Instagram,3479050,3533,7890,3896,1,219,0,0.1392,2.025,984.45,0
Instagram,838977,3568,5952,775,1,215,0,0.0596,7.68,235.07,0
Instagram,82856,2396,7077,2032,0,48,0,0.2306,3.483,34.57,1
Instagram,4025395,4792,9042,269,1,284,0,0.0951,33.613,839.85,0
Instagram,2829095,1599,1971,2923,0,117,0,0.1035,0.674,1768.18,1
Instagram,1278723,1511,1191,1974,1,81,0,0.0764,0.603,845.72,0
Instagram,4115791,3804,3920,885,1,262,1,0.1309,4.429,1081.68,0
Instagram,3457571,4328,7765,3545,1,76,0,0.1396,2.19,798.7,0
Instagram,4684063,3090,6193,2676,0,210,0,0.1594,2.314,1515.39,1
Instagram,4631939,1086,3046,3224,1,121,0,0.2903,0.945,4261.21,0
Instagram,3377982,1110,304,4545,1,89,0,0.2715,0.067,3040.49,0
Instagram,2454748,512,6339,4834,1,257,0,0.1832,1.311,4785.08,0
Instagram,2279073,1349,8043,2628,1,160,0,0.0126,3.061,1688.2,0
Instagram,2438760,3895,4908,1383,1,175,1,0.1841,3.549,625.97,0
Instagram,498562,633,2804,2065,1,292,0,0.0278,1.358,786.38,0
Instagram,3501017,1896,3936,2910,1,88,0,0.2134,1.353,1845.55,0
Instagram,767492,3360,712,709,1,126,0,0.1176,1.004,228.35,0
Instagram,475328,1060,6848,516,1,285,0,0.2515,13.271,448,0
Instagram,1930490,3782,9873,3650,0,296,0,0.2828,2.705,510.31,1
Instagram,379643,3926,9525,3680,1,259,0,0.1257,2.588,96.68,0
Instagram,495005,4028,8366,4748,1,243,0,0.1387,1.762,122.86,0
Instagram,1520230,1339,3205,1468,1,110,0,0.1775,2.183,1134.5,0
Instagram,4840399,4124,5185,4344,1,23,0,0.0599,1.194,1173.43,0
Instagram,1626578,3377,9608,1514,0,49,0,0.2783,6.346,481.52,1
Instagram,2914661,3961,6506,720,1,36,0,0.1305,9.036,735.65,0
Instagram,2788026,2507,1772,1042,1,180,0,0.0509,1.701,1111.65,0
Instagram,1308064,1583,1074,4572,1,252,0,0.2291,0.235,825.8,0
Instagram,2247730,2644,5447,2377,1,24,0,0.0665,2.292,849.8,0
Instagram,4662365,2778,8783,3738,1,124,0,0.0439,2.35,1677.71,0
Instagram,2821889,1221,5264,4500,1,30,0,0.1693,1.17,2309.24,0
Instagram,4941114,785,7322,1952,1,236,0,0.2018,3.751,6286.4,0
Instagram,298833,1170,6651,667,1,226,1,0.1713,9.972,255.19,0
Instagram,3376960,2393,2410,3038,1,37,0,0.1973,0.793,1410.59,0
Instagram,3602621,2664,9039,2263,0,57,0,0.0355,3.994,1351.83,1
Instagram,1137663,3550,6441,2155,1,235,0,0.1433,2.989,320.38,0
Instagram,3879978,4707,8685,3487,1,180,0,0.1077,2.491,824.12,0
Instagram,3855338,4645,8737,4319,1,113,0,0.292,2.023,829.82,0
Instagram,2115276,1105,9732,3204,1,131,0,0.0158,3.037,1912.55,0
Instagram,1340733,33,9075,3718,1,179,0,0.0902,2.441,39433.32,0
Instagram,3630450,4729,3956,1429,0,77,0,0.2826,2.768,767.54,1
Instagram,2854169,3566,6553,2364,1,219,0,0.2951,2.772,800.16,0
Instagram,2673755,1089,6869,1535,1,141,0,0.2476,4.475,2452.99,0
Instagram,3597220,4328,7531,279,1,42,0,0.0237,26.993,830.96,0
Instagram,3305660,188,3094,565,1,117,1,0.1688,5.476,17490.26,0
Instagram,453272,2857,2365,3562,1,58,0,0.1206,0.664,158.6,0
Instagram,2088668,1970,6668,3579,1,60,1,0.2421,1.863,1059.7,0
Instagram,4832144,1483,5000,487,1,40,0,0.0175,10.267,3256.16,0
Instagram,2599377,4898,7920,2768,0,273,1,0.0599,2.861,530.59,1
Instagram,4400902,4989,3347,3399,1,187,0,0.1473,0.985,881.94,0
Instagram,4645337,1222,3675,4165,1,186,0,0.0481,0.882,3798.31,0
Instagram,2593207,819,952,3726,0,227,0,0.2081,0.256,3162.45,1
Instagram,2797959,429,3300,3441,1,163,0,0.2464,0.959,6506.88,0
Instagram,2949361,3669,3179,4099,1,285,0,0.2117,0.776,803.64,0
Instagram,217364,3826,3247,3417,1,101,0,0.1326,0.95,56.8,0
Instagram,2635172,1288,4415,3215,1,266,0,0.2636,1.373,2044.35,0
Instagram,3466082,2533,3357,3268,1,123,0,0.0422,1.027,1367.83,0
Instagram,748742,1450,6472,290,1,152,0,0.0788,22.317,516.02,0
Instagram,2383012,1350,5996,1277,0,178,0,0.1474,4.695,1763.89,1
Instagram,3466739,2231,4848,3363,1,65,0,0.0193,1.442,1553.2,0
Instagram,2076825,2402,5475,3352,1,98,0,0.0296,1.633,864.26,0
Instagram,1614744,1371,1037,2603,1,23,0,0.1198,0.398,1176.93,0
Instagram,581954,601,8262,155,1,248,0,0.2832,53.303,966.7,0
Instagram,4465719,536,7008,1259,1,164,1,0.2726,5.566,8316.05,0
Instagram,3288260,2513,5931,3241,1,93,0,0.1403,1.83,1307.98,0
Instagram,3881193,1302,5642,3163,0,123,1,0.0435,1.784,2978.66,1
Instagram,4911127,1664,105,1336,1,155,0,0.0543,0.079,2949.63,0
Instagram,3146829,4916,769,2131,1,248,0,0.1139,0.361,639.99,0
Instagram,1945587,197,2940,165,1,270,0,0.0638,17.818,9826.2,0
Instagram,2041431,2768,7899,2407,1,57,0,0.0258,3.282,737.24,0
Instagram,78166,538,6614,1489,1,194,0,0.2025,4.442,145.02,0
Instagram,384420,443,5805,4261,1,200,0,0.1749,1.362,865.81,0
Instagram,2022693,3522,4355,842,0,71,0,0.0881,5.172,574.14,1
Instagram,3374709,1814,933,881,1,246,0,0.2339,1.059,1859.34,0
Instagram,3452679,312,8766,1774,1,97,0,0.233,4.941,11030.92,0
Instagram,519435,4192,5660,1968,1,80,0,0.1478,2.876,123.88,0
Instagram,3528930,447,5906,900,1,64,0,0.0299,6.562,7877.08,0
Instagram,1572188,2598,6050,664,0,4,0,0.2756,9.111,604.92,1
Instagram,2017387,842,8261,698,0,283,0,0.2009,11.835,2393.1,1
Instagram,2323774,806,4474,1323,1,293,0,0.0749,3.382,2879.52,0
Instagram,2228581,569,9494,3118,1,80,0,0.1835,3.045,3909.79,0
Instagram,1629803,3598,254,298,1,86,1,0.1221,0.852,452.85,0
Instagram,226306,771,9899,890,1,292,0,0.191,11.122,293.14,0
Instagram,420589,3584,7087,511,1,280,0,0.1427,13.869,117.32,0
Instagram,3373357,3795,4787,3320,1,196,0,0.1462,1.442,888.66,0
Instagram,550292,2524,7862,3420,1,251,0,0.221,2.299,217.94,0
Instagram,3497881,694,9025,1291,0,82,0,0.1845,6.991,5032.92,1
Instagram,2848489,4243,6356,2362,1,26,0,0.0249,2.691,671.18,0
Instagram,4720603,587,3742,132,1,181,0,0.0205,28.348,8028.24,0
Instagram,2522969,4815,2035,3824,0,134,0,0.0922,0.532,523.87,1
Instagram,2021885,237,1967,4917,1,89,0,0.1296,0.4,8495.32,0
Instagram,799737,2338,8291,4364,1,205,0,0.0833,1.9,341.91,0
Instagram,3849141,2741,1852,2722,1,26,0,0.1958,0.68,1403.77,0
Instagram,3531724,837,3183,3701,1,58,0,0.0593,0.86,4214.47,0
Instagram,2420922,440,6618,911,1,71,0,0.2115,7.265,5489.62,0
Instagram,2927553,1073,8303,2265,1,226,0,0.2322,3.666,2725.84,0
Instagram,4931817,1719,182,3064,1,90,0,0.0382,0.059,2867.34,0
Instagram,350729,1244,6740,4919,0,67,0,0.1956,1.37,281.71,1
Instagram,4824624,311,164,2607,1,259,0,0.2885,0.063,15463.54,0
Instagram,2426155,1430,6958,705,1,145,0,0.0587,9.87,1695.43,0
Instagram,4811721,4638,2137,2469,1,62,0,0.2729,0.866,1037.23,0
Instagram,1104431,778,454,1711,1,179,0,0.1822,0.265,1417.75,0
Instagram,2016378,1414,2285,1306,0,110,0,0.1777,1.75,1425,1
Instagram,4432837,453,7846,4797,1,190,0,0.0165,1.636,9763.96,0
Instagram,270196,3114,4822,3277,1,245,0,0.2247,1.471,86.74,0
Instagram,4301878,4365,541,4964,0,277,0,0.144,0.109,985.31,1
Instagram,544076,3315,6033,3678,1,296,0,0.2166,1.64,164.08,0
Instagram,3942913,1548,2665,1342,1,122,0,0.2429,1.986,2545.46,0
Instagram,4308130,3940,7149,1103,1,56,0,0.1576,6.481,1093.16,0
Instagram,4374848,1341,5798,4129,1,159,0,0.0798,1.404,3259.95,0
Instagram,4472139,79,5785,1684,0,126,0,0.0433,3.435,55901.74,1
Instagram,1390304,3445,4614,3777,1,224,0,0.049,1.222,403.45,0
Instagram,268499,490,4292,4118,0,94,0,0.2602,1.042,546.84,1
Instagram,2850824,4104,6189,1923,1,5,0,0.0379,3.218,694.48,0
Instagram,4430725,3506,6673,1315,1,264,0,0.116,5.075,1263.39,0
Instagram,4175368,2803,1688,564,1,233,0,0.1009,2.993,1489.08,0
Instagram,646325,2902,5095,3477,1,287,0,0.2598,1.465,222.64,0
Instagram,124641,1208,7583,1409,0,15,0,0.1438,5.382,103.09,1
Instagram,639154,2382,7824,675,1,139,0,0.2989,11.591,268.21,0
Instagram,2598183,1902,1637,53,1,296,0,0.2214,30.887,1365.31,0
Instagram,4968074,1893,5966,4682,1,194,0,0.2554,1.274,2623.06,0
Instagram,4461263,807,4670,4481,0,185,0,0.0305,1.042,5521.37,1
Instagram,3297204,27,5203,4995,0,124,0,0.0767,1.042,117757.29,1
Instagram,1334699,53,5134,4700,1,16,0,0.0415,1.092,24716.65,0
Instagram,1208518,164,1890,4154,1,25,0,0.1396,0.455,7324.35,0
Instagram,1160202,4972,3205,394,1,212,0,0.2158,8.135,233.3,0
Instagram,3741154,3458,8669,2685,1,0,0,0.0516,3.229,1081.57,0
Instagram,983717,4848,2366,438,1,290,0,0.0399,5.402,202.87,0
Instagram,3223303,4090,7559,1344,1,264,0,0.1848,5.624,787.9,0
Instagram,2365935,1435,2526,248,1,37,0,0.0699,10.185,1647.59,0
Instagram,880146,4330,7807,4733,0,232,0,0.1443,1.649,203.22,1
Instagram,3590487,4322,366,1569,0,259,0,0.0163,0.233,830.55,1
Instagram,2201390,3649,6521,3463,1,260,0,0.2045,1.883,603.12,0
Instagram,2714816,4136,9907,4983,1,237,0,0.1629,1.988,656.23,0
Instagram,2924587,1902,6606,1632,1,105,0,0.1946,4.048,1536.83,0
Instagram,4784427,907,12,2734,1,246,0,0.0833,0.004,5269.19,0
Instagram,1592223,3434,8727,3678,1,37,0,0.0843,2.373,463.53,0
Instagram,1627109,4550,3239,1135,1,45,0,0.2406,2.854,357.53,0
Instagram,1074527,1268,2317,3441,1,209,0,0.2159,0.673,846.75,0
Instagram,1473350,2025,4042,2518,1,92,0,0.1743,1.605,727.22,0
Instagram,297634,4843,7485,646,1,219,0,0.1888,11.587,61.44,0
Instagram,1405852,1712,375,4351,1,255,0,0.0291,0.086,820.7,0
Instagram,892065,883,9916,2448,1,136,0,0.257,4.051,1009.12,0
Instagram,4775325,575,256,57,1,230,0,0.2312,4.491,8290.49,0
Instagram,2483552,2028,449,3085,1,201,0,0.1776,0.146,1224.03,0
Instagram,1968117,1895,9085,45,1,65,0,0.2757,201.889,1038.04,0
Instagram,1651398,2133,3212,3378,1,37,0,0.0514,0.951,773.85,0
Instagram,2871309,4652,9376,362,0,154,0,0.2063,25.901,617.09,1
Instagram,854791,2324,6175,4608,0,104,0,0.2889,1.34,367.65,1
Instagram,3352264,4422,5943,4691,1,254,0,0.0937,1.267,757.92,0
Instagram,2023665,3893,8026,2191,1,15,0,0.0056,3.663,519.69,1
Instagram,3010137,3202,7446,2115,1,78,0,0.2207,3.521,939.79,0
Instagram,4644131,1869,1308,4579,1,12,0,0.0031,0.286,2483.49,1
Instagram,141499,34,9108,3983,1,101,1,0.2619,2.287,4042.83,0
Instagram,2675082,3513,8339,2819,1,151,0,0.0178,2.958,761.26,0
Instagram,4490274,4265,4016,4291,1,177,0,0.1962,0.936,1052.57,0
Instagram,3018489,1147,3940,2282,1,86,0,0.1138,1.727,2629.35,0
Instagram,1628712,1199,6713,274,1,87,0,0.0618,24.5,1357.26,0
Instagram,135420,4808,4071,1924,1,28,0,0.2696,2.116,28.16,0
Instagram,856686,4106,8107,1386,1,99,0,0.2241,5.849,208.59,0
Instagram,2969841,3167,5912,972,1,114,0,0.1028,6.082,937.45,0
Instagram,4032566,2377,442,3497,1,209,0,0.086,0.126,1695.78,0
Instagram,4642731,4487,2944,3222,1,73,0,0.2211,0.914,1034.48,0
Instagram,2944286,1751,3936,1775,1,134,0,0.2511,2.217,1680.53,0
Instagram,4686184,3698,398,4535,1,268,0,0.215,0.088,1266.88,0
Instagram,916054,3756,9343,2387,0,77,0,0.1924,3.914,243.83,1
Instagram,1593836,907,2995,3909,1,124,0,0.0691,0.766,1755.33,0
Instagram,427294,4033,6329,3807,1,37,0,0.256,1.662,105.92,0
Instagram,4699031,726,2216,2145,1,268,0,0.2251,1.033,6463.59,0
Instagram,3555962,3977,1707,2297,1,105,0,0.1557,0.743,893.91,0
Instagram,4713249,4031,5766,2297,1,43,0,0.154,2.51,1168.96,0
Instagram,1275443,3225,5677,1526,1,224,0,0.1712,3.72,395.36,0
Instagram,2514418,400,2568,2826,1,241,0,0.2487,0.909,6270.37,0
Instagram,2089369,3894,7638,4511,1,152,0,0.2229,1.693,536.42,0
Instagram,2209871,1709,160,959,0,23,1,0.257,0.167,1292.32,1
Instagram,792380,3047,8067,3354,1,123,0,0.1527,2.405,259.97,0
Instagram,4474893,242,3904,4530,1,284,0,0.1878,0.862,18415.2,0
Instagram,1743005,1936,3573,4617,1,260,1,0.2565,0.774,899.85,0
Instagram,266200,3141,1825,386,1,145,0,0.0705,4.728,84.72,0
Instagram,2786955,3316,9815,4340,1,190,0,0.1338,2.262,840.2,0
Instagram,1846014,2734,5582,4094,1,164,0,0.1866,1.363,674.96,0
Instagram,489465,4811,1176,3871,1,70,0,0.2746,0.304,101.72,0
Instagram,3044337,243,4918,3960,1,200,0,0.0057,1.242,12476.79,1
