platform,followers_count,following_count,posts_count,account_age_days,has_profile_pic,bio_length,verified,engagement_rate,avg_posts_per_day,follower_following_ratio,is_fraud
LinkedIn,1136825,662,7442,718,1,360,0,0.1305,10.365,1714.67,0
LinkedIn,438976,2873,6567,2559,1,296,0,0.0357,2.566,152.74,0
LinkedIn,32461,1142,799,6144,1,316,0,0.032,0.13,28.4,0
LinkedIn,193158,2358,5243,3358,1,55,1,0.1074,1.561,81.88,0
LinkedIn,757038,562,4399,4684,1,360,0,0.0088,0.939,1344.65,1
LinkedIn,391877,1114,3898,6313,0,240,0,0.0699,0.617,351.46,1
LinkedIn,1331386,945,6995,3483,1,284,0,0.1508,2.008,1407.38,0
LinkedIn,639738,1976,4526,605,1,64,0,0.1608,7.481,323.59,0
LinkedIn,200841,184,2379,3801,1,45,0,0.0552,0.626,1085.63,0
LinkedIn,240366,838,2201,1627,1,287,0,0.0924,1.353,286.49,0
LinkedIn,613052,259,733,3732,1,206,0,0.0246,0.196,2357.89,0
LinkedIn,27641,733,6553,4705,0,212,0,0.0558,1.393,37.66,1
LinkedIn,287532,2931,3293,4591,1,25,0,0.1618,0.717,98.07,0
LinkedIn,1321558,1450,1342,3396,1,95,0,0.0316,0.395,910.79,0
LinkedIn,790646,2392,191,4104,1,303,0,0.1409,0.047,330.4,0
LinkedIn,475790,2672,4128,3097,1,57,0,0.026,1.333,178.0,0
LinkedIn,484393,764,7274,1624,1,358,0,0.1201,4.479,633.19,0
LinkedIn,1356132,1597,5102,688,1,309,0,0.0799,7.416,848.64,0
LinkedIn,1007653,513,1371,6495,1,290,0,0.0474,0.211,1960.41,0
LinkedIn,81276,713,4291,2660,1,151,0,0.081,1.613,113.83,0
LinkedIn,782235,96,6125,2326,1,188,0,0.071,2.633,8064.28,0
LinkedIn,68590,2921,6762,6697,1,219,0,0.0619,1.01,23.47,0
LinkedIn,414347,1580,7284,1885,1,122,0,0.0153,3.864,262.08,0
LinkedIn,282948,1573,5020,459,1,267,0,0.0202,10.937,179.76,0
LinkedIn,1405567,1174,1812,2206,1,97,0,0.0181,0.821,1196.23,0
LinkedIn,1187976,1247,405,1719,1,123,1,0.1163,0.236,951.9,0
LinkedIn,1273945,914,441,707,1,301,1,0.139,0.624,1392.29,0
LinkedIn,1124918,355,5642,1878,1,356,0,0.1106,3.004,3159.88,0
LinkedIn,826217,800,6500,1979,1,124,0,0.0935,3.284,1031.48,0
LinkedIn,560389,2932,4243,4386,1,382,0,0.1277,0.967,191.06,0
LinkedIn,1086354,2460,3965,4874,0,350,0,0.1134,0.814,441.43,1
LinkedIn,1179509,1432,7867,2317,1,93,0,0.0632,3.395,823.1,0
LinkedIn,26160,1679,3186,191,1,123,0,0.1549,16.681,15.57,0
LinkedIn,644772,2987,5648,3803,0,230,0,0.0962,1.485,215.79,1
LinkedIn,1313861,948,3631,5719,1,307,0,0.1401,0.635,1384.47,0
LinkedIn,135075,1065,5016,4237,1,217,0,0.1397,1.184,126.71,0
LinkedIn,56126,2879,7233,1440,1,224,0,0.0198,5.023,19.49,0
LinkedIn,914089,1255,5679,1336,1,188,0,0.0441,4.251,727.78,0
LinkedIn,50088,2325,3181,676,1,313,0,0.1798,4.706,21.53,0
LinkedIn,991603,2799,973,5436,1,331,0,0.0865,0.179,354.14,0
LinkedIn,1357585,2748,6763,4295,0,215,0,0.052,1.575,493.85,1
LinkedIn,1389882,1368,5599,4312,1,323,0,0.0099,1.298,1015.25,1
LinkedIn,793168,2020,1924,1215,0,165,0,0.1304,1.584,392.46,1
LinkedIn,319091,468,4986,5474,1,281,0,0.0521,0.911,680.36,0
LinkedIn,817928,995,7317,810,1,286,0,0.1334,9.033,821.21,0
LinkedIn,833289,2707,2217,6511,1,26,0,0.0167,0.341,307.71,0
LinkedIn,533174,465,5208,5288,1,233,0,0.0873,0.985,1144.15,0
LinkedIn,191796,1149,285,6281,0,159,0,0.0654,0.045,166.78,1
LinkedIn,1293153,2713,323,5416,0,159,0,0.0389,0.06,476.47,1
LinkedIn,337763,2371,4829,1094,1,317,0,0.0926,4.414,142.4,0
LinkedIn,1167288,2783,2274,2467,1,266,0,0.0745,0.922,419.28,0
LinkedIn,741148,411,4529,3555,1,288,0,0.1081,1.274,1798.9,0
LinkedIn,1022264,245,3546,3596,1,46,0,0.0429,0.986,4155.54,0
LinkedIn,416390,451,5766,250,1,79,0,0.145,23.064,921.22,0
LinkedIn,1464963,2876,3964,5556,1,222,0,0.0617,0.713,509.2,0
LinkedIn,1141115,1309,7776,6505,1,148,0,0.1654,1.195,871.08,0
LinkedIn,145415,2124,1166,6064,1,300,0,0.1207,0.192,68.43,0
LinkedIn,250414,1749,3189,2395,1,159,0,0.1694,1.332,143.09,0
LinkedIn,1124100,205,4988,4101,1,85,0,0.0688,1.216,5456.8,0
LinkedIn,25343,2671,1797,4142,1,29,0,0.1074,0.434,9.48,0
LinkedIn,44170,2679,7927,4914,1,187,0,0.1456,1.613,16.48,0
LinkedIn,1350657,1907,3088,6462,1,204,0,0.1489,0.478,707.89,0
LinkedIn,782937,936,401,4251,1,331,0,0.0849,0.094,835.58,0
LinkedIn,515291,1850,5372,2210,1,84,0,0.0647,2.431,278.39,0
LinkedIn,552850,2459,2048,5722,1,170,0,0.0382,0.358,224.74,0
LinkedIn,930048,2608,6033,5328,1,395,0,0.1493,1.132,356.48,0
LinkedIn,989817,1947,1779,6669,1,186,0,0.1521,0.267,508.12,0
LinkedIn,822435,2966,3389,5338,1,167,0,0.0265,0.635,277.19,0
LinkedIn,1231968,2412,2403,929,1,304,0,0.0359,2.587,510.55,0
LinkedIn,1062726,240,645,100,1,60,0,0.118,6.45,4409.65,0
LinkedIn,77763,1508,7672,2185,1,299,0,0.0927,3.511,51.53,0
LinkedIn,239801,2710,663,4102,0,238,0,0.1145,0.162,88.45,1
LinkedIn,636517,2409,2679,3098,1,351,0,0.1095,0.865,264.11,0
LinkedIn,408148,915,6309,272,1,254,0,0.0038,23.195,445.58,1
LinkedIn,34151,1446,1639,5370,1,346,0,0.1144,0.305,23.6,0
LinkedIn,575930,29,7840,3351,1,171,0,0.1131,2.34,19197.67,0
LinkedIn,1016487,181,3251,4663,1,41,0,0.0589,0.697,5585.09,0
LinkedIn,1075368,2083,1354,6398,1,366,0,0.0113,0.212,516.01,0
LinkedIn,231531,2163,4744,3106,1,105,1,0.0537,1.527,106.99,0
LinkedIn,873187,2908,6631,96,0,42,0,0.1439,69.073,300.17,1
LinkedIn,1127279,193,6632,1495,1,345,0,0.1673,4.436,5810.72,0
LinkedIn,1139278,2827,2393,5689,1,199,0,0.1635,0.421,402.86,0
LinkedIn,121831,1733,2752,5335,1,115,0,0.0126,0.516,70.26,0
LinkedIn,134095,2752,1147,4972,1,81,0,0.0237,0.231,48.71,0
LinkedIn,674142,2358,5429,6288,0,336,0,0.0804,0.863,285.77,1
LinkedIn,227850,2392,6493,3761,1,247,0,0.1256,1.726,95.22,0
LinkedIn,297743,2464,6932,6229,1,144,1,0.104,1.113,120.79,0
LinkedIn,388899,2300,4322,4632,1,46,0,0.1424,0.933,169.01,0
LinkedIn,32325,1936,4356,5988,1,74,0,0.0938,0.727,16.69,0
LinkedIn,530888,2629,6817,3219,1,333,0,0.1551,2.118,201.86,0
LinkedIn,1047671,348,3031,118,1,303,0,0.0098,25.686,3001.92,1
LinkedIn,467469,168,4211,6271,1,102,0,0.0157,0.672,2766.09,0
LinkedIn,512434,1702,1256,4843,1,386,0,0.0954,0.259,300.9,0
LinkedIn,1001725,1606,1805,2988,1,84,0,0.1551,0.604,623.35,0
LinkedIn,185123,486,4822,2540,1,232,0,0.046,1.898,380.13,0
LinkedIn,110891,1167,7718,3695,1,76,0,0.1211,2.089,94.94,0
LinkedIn,311916,2622,5951,2711,1,383,0,0.1276,2.195,118.92,0
LinkedIn,815715,891,3046,5871,1,327,0,0.0421,0.519,914.48,0
LinkedIn,455836,246,6008,941,1,312,0,0.1426,6.385,1845.49,0
LinkedIn,688644,1652,315,183,1,253,0,0.1169,1.721,416.6,0
LinkedIn,192352,442,955,317,0,177,0,0.1569,3.013,434.2,1
LinkedIn,1210,554,2759,1542,1,61,0,0.1447,1.789,2.18,0
LinkedIn,1416502,2296,5469,3135,1,377,0,0.0632,1.744,616.67,0
LinkedIn,5857,1670,2426,3070,1,52,1,0.1434,0.79,3.51,0
LinkedIn,231260,1565,4382,5568,1,162,0,0.0156,0.787,147.68,0
LinkedIn,385412,653,840,3869,1,310,0,0.127,0.217,589.31,0
LinkedIn,91955,800,5141,5522,1,363,0,0.1476,0.931,114.8,0
LinkedIn,728322,1711,5280,2684,1,234,0,0.1665,1.967,425.42,0
LinkedIn,251417,586,5314,3151,1,88,0,0.0885,1.686,428.31,0
LinkedIn,1331920,87,709,5790,1,86,0,0.0543,0.122,15135.45,0
LinkedIn,1063751,2721,4390,2839,0,243,0,0.1684,1.546,390.8,1
LinkedIn,735492,381,4893,5274,1,310,0,0.0222,0.928,1925.37,0
LinkedIn,1307148,1708,4979,587,1,63,0,0.1725,8.482,764.86,0
LinkedIn,285551,2228,6527,6337,1,78,0,0.1754,1.03,128.11,0
LinkedIn,1038937,2975,3805,2814,0,264,0,0.0766,1.352,349.11,1
LinkedIn,386910,2888,439,1245,1,313,0,0.1509,0.353,133.93,0
LinkedIn,629520,87,5904,3729,1,95,0,0.1435,1.583,7153.64,0
LinkedIn,1463695,2330,921,5446,1,228,0,0.1109,0.169,627.93,0
LinkedIn,822988,1099,7353,5004,1,86,0,0.0503,1.469,748.17,0
LinkedIn,1321684,1451,4064,1866,1,169,0,0.1361,2.178,910.25,0
LinkedIn,796171,2022,3744,2054,1,299,0,0.1476,1.823,393.56,0
LinkedIn,473674,1294,2990,3563,1,218,0,0.0967,0.839,365.77,0
LinkedIn,604246,2039,6662,6669,1,288,0,0.0566,0.999,296.2,0
LinkedIn,928989,1806,4382,5238,1,212,0,0.0824,0.837,514.11,0
LinkedIn,593332,2360,7853,2398,1,57,0,0.1311,3.275,251.31,0
LinkedIn,560929,1154,5632,4808,1,293,0,0.0266,1.171,485.65,0
LinkedIn,957444,2763,1265,5917,1,20,0,0.142,0.214,346.4,0
LinkedIn,1255267,1915,7837,5135,1,346,0,0.1047,1.526,655.15,0
LinkedIn,194884,1822,7185,5242,1,297,0,0.1729,1.371,106.9,0
LinkedIn,620734,2654,4466,3683,1,28,0,0.1689,1.213,233.8,0
LinkedIn,1170769,2143,5105,4650,1,346,0,0.0598,1.098,546.07,0
LinkedIn,1003254,681,442,3414,1,366,0,0.0692,0.129,1471.05,0
LinkedIn,1320272,172,366,5067,1,181,0,0.0839,0.072,7631.63,0
LinkedIn,457085,1680,5462,2590,1,267,0,0.0798,2.109,271.91,0
LinkedIn,577150,2516,5099,412,1,354,0,0.0882,12.376,229.3,0
LinkedIn,607532,337,3676,1809,1,56,0,0.145,2.032,1797.43,0
LinkedIn,1389587,1179,5299,1306,1,114,0,0.1332,4.057,1177.62,0
LinkedIn,357058,720,7093,1348,1,127,0,0.0564,5.262,495.23,0
LinkedIn,465608,1353,7689,1584,1,53,0,0.0849,4.854,343.88,0
LinkedIn,401523,2885,6471,5346,1,233,0,0.0776,1.21,139.13,0
LinkedIn,1017852,2984,1431,3178,1,98,0,0.146,0.45,340.99,0
LinkedIn,944855,589,3225,5073,1,146,0,0.0231,0.636,1601.45,0
LinkedIn,485598,1120,2456,4249,1,52,0,0.126,0.578,433.18,0
LinkedIn,1252586,1181,3778,4538,1,394,0,0.0073,0.833,1059.72,1
LinkedIn,200146,2360,589,4215,1,269,0,0.1536,0.14,84.77,0
LinkedIn,1485729,1815,1494,5191,1,304,0,0.0665,0.288,818.13,0
LinkedIn,373260,1155,440,1408,1,300,0,0.0392,0.312,322.89,0
LinkedIn,151397,1400,4382,491,1,260,0,0.1134,8.925,108.06,0
LinkedIn,861952,1492,5282,6658,1,206,0,0.0377,0.793,577.33,0
LinkedIn,776637,2477,7994,601,1,95,1,0.01,13.301,313.41,0
LinkedIn,351740,1414,4374,6037,1,108,0,0.0487,0.725,248.58,0
LinkedIn,1238112,2116,5768,1929,1,352,0,0.0762,2.99,584.84,0
LinkedIn,627760,958,2508,4284,1,76,0,0.1163,0.585,654.6,0
LinkedIn,1075204,1206,3763,5565,1,66,0,0.1731,0.676,890.81,0
LinkedIn,459849,455,5544,1054,1,160,0,0.0222,5.26,1008.44,0
LinkedIn,537572,2082,2015,3538,1,212,0,0.0896,0.57,258.08,0
LinkedIn,335749,1415,1941,5383,1,350,0,0.1513,0.361,237.11,0
LinkedIn,1426062,283,62,4293,1,132,0,0.1039,0.014,5021.35,0
LinkedIn,1379584,807,447,4589,1,353,0,0.0913,0.097,1707.41,0
LinkedIn,1027377,2333,6758,975,0,88,0,0.0139,6.931,440.18,1
LinkedIn,464234,2512,2223,173,1,247,0,0.0798,12.85,184.73,0
LinkedIn,1306290,1760,7910,555,1,222,0,0.039,14.252,741.79,0
LinkedIn,1154958,1964,4563,2288,1,269,0,0.0924,1.994,587.76,0
LinkedIn,1450775,1586,3156,5769,1,206,0,0.1612,0.547,914.16,0
LinkedIn,396144,409,752,652,1,199,0,0.024,1.153,966.2,0
LinkedIn,1014829,1871,246,4818,1,121,0,0.1334,0.051,542.11,0
LinkedIn,1227945,565,4013,875,1,320,0,0.0304,4.586,2169.51,0
LinkedIn,217784,619,527,3269,1,179,0,0.076,0.161,351.26,0
LinkedIn,854053,1541,1854,4697,1,315,0,0.0563,0.395,553.86,0
LinkedIn,182564,757,3573,3850,1,238,0,0.0103,0.928,240.85,0
LinkedIn,1366486,1081,7765,5361,1,243,0,0.0795,1.448,1262.93,0
LinkedIn,1257396,994,2529,1790,1,372,1,0.0219,1.413,1263.71,0
LinkedIn,657713,2922,4922,4378,0,194,1,0.1798,1.124,225.01,1
LinkedIn,1053500,1481,1471,4499,1,314,0,0.022,0.327,710.86,0
LinkedIn,1154412,1515,7093,442,1,203,0,0.1112,16.048,761.49,0
LinkedIn,838941,1347,7401,5128,1,140,0,0.0186,1.443,622.36,0
LinkedIn,503581,1372,4832,6726,1,106,1,0.1407,0.718,366.77,0
LinkedIn,561748,642,906,5707,1,216,0,0.0458,0.159,873.64,0
LinkedIn,1364629,57,5093,4349,1,319,0,0.1656,1.171,23528.09,0
LinkedIn,878820,2238,1712,5776,1,201,0,0.1526,0.296,392.51,0
LinkedIn,1070937,725,3657,2523,1,257,0,0.0203,1.449,1475.12,0
LinkedIn,777766,942,2154,1600,1,256,0,0.0689,1.346,824.78,0
LinkedIn,711918,509,5874,1646,1,90,0,0.0068,3.569,1395.92,1
LinkedIn,456394,1634,1921,326,1,378,0,0.108,5.893,279.14,0
LinkedIn,860972,809,2800,6811,1,309,0,0.0262,0.411,1062.93,0
LinkedIn,383780,1414,5558,6305,1,236,0,0.1627,0.882,271.22,0
LinkedIn,1293454,2820,4845,5788,1,155,0,0.1701,0.837,458.51,0
LinkedIn,204180,906,1672,2586,1,92,0,0.0748,0.647,225.12,0
LinkedIn,902944,2357,5614,183,1,41,0,0.1656,30.678,382.93,0
LinkedIn,571406,689,1294,840,1,30,0,0.0415,1.54,828.12,0
LinkedIn,955040,1947,7619,3784,1,47,0,0.0522,2.013,490.27,0
LinkedIn,819898,1548,3182,2353,1,207,0,0.0558,1.352,529.31,0
LinkedIn,667123,1064,4103,162,1,42,0,0.0979,25.327,626.41,0
LinkedIn,166139,1006,6259,3375,0,98,0,0.0922,1.855,164.98,1
LinkedIn,291608,450,5972,6927,1,251,0,0.0821,0.862,646.58,0
LinkedIn,576887,239,4149,4643,0,352,0,0.04,0.894,2403.7,1
LinkedIn,805119,1314,1048,107,1,74,0,0.0908,9.794,612.26,0
LinkedIn,604225,863,5289,1567,1,316,0,0.0893,3.375,699.33,0
LinkedIn,866213,2980,2664,1238,1,351,1,0.1432,2.152,290.58,0
LinkedIn,1445717,1020,5497,1639,1,272,0,0.0898,3.354,1415.98,0
LinkedIn,522394,589,1273,6941,1,362,0,0.0423,0.183,885.41,0
LinkedIn,785625,2722,7460,5758,1,137,0,0.0581,1.296,288.51,0
LinkedIn,1334684,1138,5525,1474,1,391,0,0.0192,3.748,1171.8,0
LinkedIn,259149,1671,4375,2862,1,160,0,0.0567,1.529,154.99,0
LinkedIn,1191334,518,1153,5707,1,213,0,0.1099,0.202,2295.44,0
LinkedIn,1323624,1266,6709,4698,1,142,1,0.0306,1.428,1044.69,0
LinkedIn,567314,166,20,6224,1,349,0,0.1494,0.003,3397.09,0
LinkedIn,1214607,53,463,6854,0,173,0,0.0242,0.068,22492.72,1
LinkedIn,69714,1901,1731,728,1,321,0,0.1327,2.378,36.65,0
LinkedIn,795347,322,1427,710,1,349,0,0.1514,2.01,2462.37,0
LinkedIn,754094,1400,1108,6889,1,235,0,0.165,0.161,538.25,0
LinkedIn,325254,1597,482,3523,1,54,0,0.1064,0.137,203.54,0
LinkedIn,120228,1031,6124,895,0,240,0,0.0907,6.842,116.5,1
LinkedIn,1066067,2115,3160,3202,1,381,0,0.1204,0.987,503.81,0
LinkedIn,1297351,75,1614,4851,1,171,0,0.1458,0.333,17070.41,0
LinkedIn,1269085,2819,2596,2644,1,300,0,0.063,0.982,450.03,0
LinkedIn,1499251,2274,4487,1273,1,217,0,0.0182,3.525,659.01,0
LinkedIn,1295116,417,2228,3064,1,258,0,0.0836,0.727,3098.36,0
LinkedIn,138176,1237,6120,881,1,268,1,0.0757,6.947,111.61,0
LinkedIn,181340,1534,3633,5351,1,328,0,0.1691,0.679,118.14,0
LinkedIn,641673,2365,585,4193,1,278,0,0.1129,0.14,271.21,0
LinkedIn,614602,1552,1647,679,1,227,0,0.0098,2.426,395.75,1
LinkedIn,277777,2324,2038,2736,1,211,0,0.1153,0.745,119.47,0
LinkedIn,1084209,1354,4493,2078,0,179,0,0.1229,2.162,800.15,1
LinkedIn,1000322,872,3207,359,1,259,0,0.1063,8.933,1145.84,0
LinkedIn,984934,253,5457,1164,1,393,0,0.1679,4.688,3877.69,0
LinkedIn,1376203,2775,3426,5887,1,90,0,0.1503,0.582,495.75,0
LinkedIn,605357,2945,4532,2338,1,274,0,0.1779,1.938,205.48,0
LinkedIn,114850,2623,1637,1922,1,378,0,0.1037,0.852,43.77,0
LinkedIn,1190038,2785,6436,6279,1,129,0,0.1738,1.025,427.15,0
LinkedIn,528240,1540,4693,6853,1,166,0,0.0868,0.685,342.79,0
LinkedIn,1353222,2562,6609,2334,1,335,0,0.0699,2.832,527.98,0
LinkedIn,588627,2146,2270,2271,1,233,0,0.1468,1.0,274.16,0
LinkedIn,128911,692,6608,5470,1,299,0,0.1627,1.208,186.02,0
LinkedIn,318272,1558,3870,1794,1,46,0,0.1526,2.157,204.15,0
LinkedIn,1151153,1367,5495,3260,1,85,0,0.03,1.686,841.49,0
LinkedIn,728353,2434,2728,4073,1,168,0,0.1063,0.67,299.12,0
LinkedIn,72256,1410,6763,536,1,180,0,0.1322,12.618,51.21,0
LinkedIn,384971,2394,6057,1302,1,390,0,0.0485,4.652,160.74,0
LinkedIn,1140845,2474,6271,4454,1,323,1,0.0661,1.408,460.95,0
LinkedIn,325907,2843,1646,6396,1,369,0,0.07,0.257,114.59,0
LinkedIn,121608,606,2145,1351,1,350,0,0.1389,1.588,200.34,0
LinkedIn,611630,2709,6959,580,1,310,0,0.0701,11.998,225.69,0
LinkedIn,679207,2422,5787,4920,1,289,0,0.0437,1.176,280.32,0
LinkedIn,461206,1046,1256,142,1,102,0,0.1494,8.845,440.5,0
LinkedIn,1133400,1718,2662,2640,1,282,0,0.1494,1.008,659.34,0
LinkedIn,422155,388,6640,6225,1,22,1,0.0972,1.067,1085.23,0
LinkedIn,1327453,1531,5268,2386,1,348,0,0.1772,2.208,866.48,0
LinkedIn,601742,2863,7266,4310,1,173,0,0.0985,1.686,210.11,0
LinkedIn,722956,1450,5522,1174,1,200,0,0.1352,4.704,498.25,0
LinkedIn,50036,968,542,6231,1,397,0,0.1763,0.087,51.64,0
LinkedIn,532928,1333,2311,4563,1,54,0,0.1352,0.506,399.5,0
LinkedIn,242530,1257,3499,575,1,322,0,0.1589,6.085,192.79,0
LinkedIn,718656,2728,4446,1265,1,94,0,0.1176,3.515,263.34,0
LinkedIn,545167,568,5116,2396,1,362,0,0.1116,2.135,958.11,0
LinkedIn,347417,1634,7307,3977,1,345,0,0.0885,1.837,212.49,0
LinkedIn,408552,1068,4735,5935,1,341,0,0.1213,0.798,382.18,0
LinkedIn,137969,2732,7512,3072,1,184,0,0.1347,2.445,50.48,0
LinkedIn,229875,1723,6873,2061,1,73,0,0.1188,3.335,133.34,0
LinkedIn,621323,1035,894,6730,1,254,0,0.0296,0.133,599.73,0
LinkedIn,47023,2747,3907,542,1,313,0,0.0644,7.208,17.11,0
LinkedIn,399252,1129,6361,3910,1,187,0,0.019,1.627,353.32,0
LinkedIn,877330,2090,3252,2130,1,199,0,0.1381,1.527,419.57,0
LinkedIn,287755,189,5104,3678,1,231,0,0.1612,1.388,1514.5,0
LinkedIn,536154,776,3840,3730,1,29,0,0.1356,1.029,690.03,0
LinkedIn,1293408,1653,3070,1655,0,321,0,0.0646,1.855,781.99,1
LinkedIn,571768,1497,1649,1501,1,21,0,0.0259,1.099,381.69,0
LinkedIn,776112,2709,7159,5193,1,272,0,0.116,1.379,286.39,0
LinkedIn,921370,2395,4750,1577,1,48,0,0.0059,3.012,384.55,1
LinkedIn,1442775,1905,7881,6038,1,159,0,0.1381,1.305,756.96,0
LinkedIn,588939,292,7026,6955,1,276,0,0.1332,1.01,2010.03,0
LinkedIn,1165380,874,7994,903,1,118,0,0.0093,8.853,1331.86,1
LinkedIn,215033,1129,831,168,1,52,0,0.1349,4.946,190.29,0
LinkedIn,1352316,1369,6642,4562,1,247,0,0.1138,1.456,987.09,0
LinkedIn,1371235,196,5421,1721,1,139,0,0.1707,3.15,6960.58,0
LinkedIn,455051,2425,7304,1270,1,177,0,0.0643,5.751,187.57,0
LinkedIn,1171323,2167,1785,4085,1,267,0,0.1707,0.437,540.28,0
LinkedIn,708255,465,2417,6755,1,153,0,0.0279,0.358,1519.86,0
LinkedIn,597240,2892,2868,1459,1,261,0,0.028,1.966,206.44,0
LinkedIn,604385,2505,4111,6943,1,142,0,0.0882,0.592,241.18,0
LinkedIn,780128,393,2090,4715,1,161,0,0.0538,0.443,1980.02,0
LinkedIn,1298108,2509,3651,5579,1,296,0,0.0483,0.654,517.17,0
LinkedIn,847415,2158,2907,5000,1,34,0,0.1052,0.581,392.5,0
LinkedIn,1267188,1475,4757,1608,1,155,1,0.1308,2.958,858.53,0
LinkedIn,447063,1032,511,5795,1,296,0,0.0313,0.088,432.78,0
LinkedIn,1410794,1816,928,5143,1,360,0,0.1658,0.18,776.44,0
LinkedIn,958661,2746,7160,2076,1,204,0,0.0689,3.449,348.98,0
LinkedIn,333231,2766,4059,3864,1,153,0,0.0372,1.05,120.43,0
LinkedIn,819634,2819,2261,748,0,24,0,0.1448,3.023,290.65,1
LinkedIn,1374708,535,5225,461,1,359,0,0.1496,11.334,2564.75,0
LinkedIn,763414,1554,5403,1621,1,214,0,0.0287,3.333,490.94,0
LinkedIn,828369,1878,2843,4504,1,263,0,0.1065,0.631,440.86,0
LinkedIn,188659,2331,7702,3698,1,254,0,0.0805,2.083,80.9,0
LinkedIn,870162,619,5078,4830,0,338,0,0.115,1.051,1403.49,1
LinkedIn,224392,1512,431,4111,1,315,0,0.1399,0.105,148.31,0
LinkedIn,654078,457,7715,4361,1,31,0,0.0189,1.769,1428.12,0
LinkedIn,453061,1975,2020,1461,1,91,1,0.0883,1.383,229.28,0
LinkedIn,925447,1487,2988,2014,0,143,0,0.0802,1.484,621.94,1
LinkedIn,848205,109,3205,4898,1,254,0,0.1628,0.654,7710.95,0
LinkedIn,1125725,1551,6038,5287,1,173,0,0.1273,1.142,725.34,0
LinkedIn,1332884,1154,3194,975,1,146,0,0.103,3.276,1154.01,0
LinkedIn,200321,2838,7334,4795,1,54,0,0.1435,1.53,70.56,0
LinkedIn,260387,548,788,6998,1,158,1,0.1213,0.113,474.29,0
LinkedIn,488060,1980,3927,6607,1,310,0,0.0329,0.594,246.37,0
LinkedIn,77765,1940,2661,5256,1,166,0,0.0021,0.506,40.06,1
LinkedIn,561853,941,3633,687,1,75,0,0.1343,5.288,596.45,0
LinkedIn,516302,2483,7530,4534,0,103,0,0.0334,1.661,207.85,1
LinkedIn,603099,2433,1196,2019,1,24,1,0.0752,0.592,247.78,0
LinkedIn,145978,2393,4518,6724,1,333,0,0.092,0.672,60.98,0
LinkedIn,625594,1006,5690,2197,0,383,0,0.0086,2.59,621.25,1
LinkedIn,1302752,2245,6118,5078,1,75,0,0.0823,1.205,580.03,0
LinkedIn,379141,2980,923,2701,1,146,0,0.1207,0.342,127.19,0
LinkedIn,1229942,1647,3594,643,1,97,0,0.1081,5.589,746.32,0
LinkedIn,949011,517,5830,6910,1,317,0,0.1434,0.844,1832.07,0
LinkedIn,1215485,1472,6924,6693,1,271,0,0.0992,1.035,825.18,0
LinkedIn,120352,1921,5667,929,1,110,0,0.127,6.1,62.62,0
LinkedIn,280539,2322,5897,1856,1,369,0,0.1073,3.177,120.77,0
LinkedIn,283370,2404,2613,3786,1,350,0,0.1016,0.69,117.83,0
LinkedIn,192802,2816,3618,6147,1,233,0,0.1166,0.589,68.44,0
LinkedIn,1019820,1093,4192,6333,1,370,0,0.0303,0.662,932.19,0
LinkedIn,1009372,1997,4388,1770,1,212,0,0.1111,2.479,505.19,0
LinkedIn,1497939,1320,1850,323,1,357,0,0.1116,5.728,1133.94,0
LinkedIn,832457,2784,5998,5121,1,115,0,0.1663,1.171,298.91,0
LinkedIn,913682,191,4374,4836,1,352,0,0.0495,0.904,4758.76,0
LinkedIn,1037124,1915,5495,1985,1,219,0,0.0802,2.768,541.3,0
LinkedIn,367935,1100,5017,176,1,260,1,0.1118,28.506,334.18,0
LinkedIn,786895,283,4596,3024,1,207,0,0.1617,1.52,2770.76,0
LinkedIn,320810,1793,563,5494,1,215,0,0.0546,0.102,178.82,0
LinkedIn,562740,540,5508,4067,1,250,0,0.0059,1.354,1040.18,1
LinkedIn,475463,2128,3658,1946,1,30,0,0.0627,1.88,223.33,0
LinkedIn,378845,1165,7855,5022,1,309,0,0.0373,1.564,324.91,0
LinkedIn,1443921,1239,5968,4250,1,274,0,0.0838,1.404,1164.45,0
LinkedIn,47833,2660,895,3031,1,288,0,0.0914,0.295,17.98,0
LinkedIn,793331,2605,1405,1150,1,112,0,0.1429,1.222,304.42,0
LinkedIn,1046533,2899,5145,6353,1,215,0,0.0369,0.81,360.87,0
LinkedIn,575448,1171,7488,6209,1,362,0,0.1194,1.206,491.0,0
LinkedIn,906998,835,4966,919,1,370,0,0.0374,5.404,1084.93,0
LinkedIn,870565,1619,7206,4037,1,83,0,0.1153,1.785,537.39,0
LinkedIn,1496989,2220,4918,669,1,192,0,0.1487,7.351,674.02,0
LinkedIn,983168,914,5201,428,1,72,0,0.0528,12.152,1074.5,0
LinkedIn,336376,957,7100,1012,0,293,0,0.0835,7.016,351.12,1
LinkedIn,753411,309,6096,503,1,186,0,0.028,12.119,2430.36,0
LinkedIn,356401,1798,5292,2906,0,122,0,0.0119,1.821,198.11,1
LinkedIn,715803,1345,1409,418,1,394,0,0.1235,3.371,531.8,0
LinkedIn,359442,2316,4073,5034,1,161,0,0.1699,0.809,155.13,0
LinkedIn,538365,2813,103,1883,1,143,0,0.1778,0.055,191.32,0
LinkedIn,222101,1947,4645,6285,1,396,0,0.0905,0.739,114.01,0
LinkedIn,745942,246,7556,6195,1,30,0,0.0385,1.22,3020.01,0
LinkedIn,115740,2910,2195,2223,1,225,0,0.0786,0.987,39.76,0
